transaction_id,customer_id,merchant_id,transaction_time,amount,device_type,channel,location,is_fraud,transaction_hour,is_night,is_high_amount,is_online,customer_avg_spend,merchant_fraud_rate
TXN000616,CUST0057,MER044,2025-03-31 06:55:00,4.88,mobile,online,Birmingham,0,6,0,0,1,102.24600000000001,0.1
TXN000617,CUST0066,MER029,2025-05-31 20:17:00,38.42,web,card_present,Manchester,0,20,0,0,0,71.96375,0.09523809523809523
TXN000618,CUST0074,MER007,2025-03-12 09:31:00,373.88,atm,card_present,Glasgow,0,9,0,1,0,184.47,0.07692307692307693
TXN000619,CUST0098,MER028,2025-01-27 21:09:00,368.54,pos,transfer,Leeds,0,21,0,1,0,104.52785714285714,0.046511627906976744
TXN000620,CUST0144,MER009,2025-06-21 15:06:00,52.12,web,online,Leeds,0,15,0,0,1,127.82777777777778,0.07692307692307693
TXN000621,CUST0112,MER028,2025-05-14 11:12:00,5.29,mobile,card_present,Manchester,0,11,0,0,0,74.47777777777777,0.046511627906976744
TXN000622,CUST0179,MER006,2025-04-15 09:22:00,23.68,web,transfer,Manchester,0,9,0,0,0,87.77538461538461,0.025
TXN000623,CUST0125,MER029,2025-01-15 16:52:00,59.75,atm,transfer,Manchester,0,16,0,0,0,154.599,0.09523809523809523
TXN000624,CUST0167,MER017,2025-01-09 00:35:00,354.27,mobile,transfer,Birmingham,0,0,1,1,0,124.31875,0.1320754716981132
TXN000625,CUST0086,MER016,2025-06-01 17:22:00,18.27,atm,card_present,Manchester,0,17,0,0,0,90.59666666666666,0.08888888888888889
TXN000626,CUST0076,MER023,2025-05-26 14:49:00,348.62,mobile,online,London,1,14,0,1,1,126.01454545454546,0.023255813953488372
TXN000627,CUST0088,MER031,2025-02-06 23:56:00,13.81,web,online,Glasgow,0,23,1,0,1,114.59777777777776,0.0
TXN000628,CUST0168,MER003,2025-02-09 22:12:00,477.24,atm,online,Manchester,0,22,1,1,1,143.96083333333334,0.05
TXN000629,CUST0038,MER021,2025-05-08 19:54:00,57.68,mobile,transfer,Birmingham,0,19,0,0,0,167.15583333333333,0.1282051282051282
TXN000630,CUST0188,MER026,2025-06-24 10:15:00,179.12,atm,transfer,Glasgow,0,10,0,0,0,97.82176470588236,0.10526315789473684
TXN000631,CUST0059,MER036,2025-06-27 18:50:00,50.33,atm,card_present,Leeds,0,18,0,0,0,160.1390909090909,0.08333333333333333
TXN000632,CUST0138,MER042,2025-03-04 05:19:00,118.56,web,card_present,Manchester,0,5,1,0,0,147.6625,0.043478260869565216
TXN000633,CUST0099,MER037,2025-05-22 06:27:00,25.59,atm,online,Glasgow,0,6,0,0,1,143.4609090909091,0.06451612903225806
TXN000634,CUST0192,MER022,2025-06-04 09:20:00,18.94,pos,online,Leeds,0,9,0,0,1,169.23444444444442,0.020833333333333332
TXN000635,CUST0063,MER042,2025-04-19 05:14:00,333.8,web,online,Birmingham,0,5,1,1,1,129.89875,0.043478260869565216
TXN000636,CUST0049,MER012,2025-01-08 16:06:00,299.61,web,card_present,London,0,16,0,0,0,119.575,0.047619047619047616
TXN000637,CUST0192,MER042,2025-06-08 09:11:00,262.14,mobile,transfer,Manchester,0,9,0,0,0,169.23444444444442,0.043478260869565216
TXN000638,CUST0032,MER013,2025-06-27 05:22:00,475.32,web,transfer,London,1,5,1,1,0,216.07399999999998,0.021739130434782608
TXN000639,CUST0135,MER011,2025-03-22 13:41:00,198.2,mobile,online,Birmingham,0,13,0,0,1,140.80444444444444,0.125
TXN000640,CUST0021,MER016,2025-04-22 00:01:00,8.58,mobile,card_present,Glasgow,0,0,1,0,0,124.58388888888891,0.08888888888888889
TXN000641,CUST0020,MER008,2025-05-09 00:54:00,48.92,pos,online,Glasgow,0,0,1,0,1,70.79555555555555,0.07894736842105263
TXN000642,CUST0154,MER040,2025-04-18 02:22:00,45.17,web,transfer,Birmingham,0,2,1,0,0,122.31846153846155,0.08333333333333333
TXN000643,CUST0127,MER040,2025-05-19 09:59:00,121.16,atm,card_present,Birmingham,0,9,0,0,0,106.66099999999999,0.08333333333333333
TXN000644,CUST0068,MER045,2025-01-04 08:53:00,52.8,mobile,online,Manchester,0,8,0,0,1,153.37076923076924,0.02127659574468085
TXN000645,CUST0110,MER002,2025-06-06 17:25:00,19.29,mobile,online,Leeds,0,17,0,0,1,109.78625,0.07142857142857142
TXN000646,CUST0116,MER030,2025-03-25 23:00:00,108.9,mobile,card_present,London,0,23,1,0,0,100.4475,0.05555555555555555
TXN000647,CUST0143,MER030,2025-06-03 02:31:00,202.09,atm,card_present,London,0,2,1,0,0,102.079375,0.05555555555555555
TXN000648,CUST0120,MER012,2025-04-17 03:44:00,57.78,mobile,online,Glasgow,0,3,1,0,1,93.23071428571428,0.047619047619047616
TXN000649,CUST0079,MER010,2025-02-11 01:29:00,17.02,atm,transfer,Glasgow,0,1,1,0,0,86.61,0.02564102564102564
TXN000650,CUST0116,MER044,2025-06-14 15:31:00,26.28,web,card_present,Manchester,0,15,0,0,0,100.4475,0.1
TXN000651,CUST0092,MER011,2025-05-23 17:50:00,32.54,web,transfer,Birmingham,0,17,0,0,0,86.0325,0.125
TXN000652,CUST0014,MER015,2025-06-20 01:23:00,42.78,web,online,London,0,1,1,0,1,326.68555555555554,0.043478260869565216
TXN000653,CUST0155,MER016,2025-03-21 06:10:00,450.85,mobile,online,Manchester,1,6,0,1,1,125.3409090909091,0.08888888888888889
TXN000654,CUST0125,MER017,2025-05-18 18:10:00,110.24,atm,online,Glasgow,0,18,0,0,1,154.599,0.1320754716981132
TXN000655,CUST0168,MER026,2025-04-24 05:39:00,142.92,mobile,online,Glasgow,0,5,1,0,1,143.96083333333334,0.10526315789473684
TXN000656,CUST0058,MER002,2025-04-13 00:42:00,161.68,web,online,London,1,0,1,0,1,149.599,0.07142857142857142
TXN000657,CUST0028,MER050,2025-04-10 10:24:00,208.47,mobile,online,Glasgow,0,10,0,0,1,96.24923076923076,0.09090909090909091
TXN000658,CUST0026,MER012,2025-03-26 13:49:00,27.39,mobile,transfer,Glasgow,0,13,0,0,0,100.56714285714285,0.047619047619047616
TXN000659,CUST0113,MER026,2025-04-18 17:30:00,75.97,pos,online,Leeds,0,17,0,0,1,189.68125,0.10526315789473684
TXN000660,CUST0191,MER023,2025-05-03 13:32:00,193.7,mobile,online,Birmingham,0,13,0,0,1,93.21249999999999,0.023255813953488372
TXN000661,CUST0066,MER018,2025-01-28 00:10:00,23.84,pos,transfer,Glasgow,0,0,1,0,0,71.96375,0.09090909090909091
TXN000662,CUST0153,MER032,2025-02-15 20:17:00,13.97,atm,card_present,Leeds,0,20,0,0,0,182.315,0.05263157894736842
TXN000663,CUST0131,MER049,2025-05-04 20:56:00,258.17,web,transfer,Manchester,0,20,0,0,0,266.489,0.06521739130434782
TXN000664,CUST0200,MER038,2025-04-24 21:13:00,50.4,mobile,transfer,Glasgow,0,21,0,0,0,100.22888888888889,0.025
TXN000665,CUST0044,MER047,2025-06-14 13:53:00,138.19,web,transfer,Manchester,0,13,0,0,0,89.37333333333333,0.038461538461538464
TXN000666,CUST0097,MER003,2025-04-03 01:56:00,3.08,atm,online,Glasgow,0,1,1,0,1,123.08833333333332,0.05
TXN000667,CUST0042,MER038,2025-03-11 17:44:00,140.56,atm,online,London,0,17,0,0,1,160.70999999999998,0.025
TXN000668,CUST0006,MER003,2025-01-11 10:48:00,45.59,mobile,online,Leeds,0,10,0,0,1,134.65333333333334,0.05
TXN000669,CUST0167,MER030,2025-04-26 09:43:00,6.88,atm,card_present,Leeds,0,9,0,0,0,124.31875,0.05555555555555555
TXN000670,CUST0180,MER001,2025-04-28 08:16:00,112.94,web,online,London,0,8,0,0,1,115.43714285714285,0.0
TXN000671,CUST0023,MER030,2025-02-08 03:12:00,33.06,mobile,card_present,Birmingham,0,3,1,0,0,111.78800000000001,0.05555555555555555
TXN000672,CUST0089,MER045,2025-01-24 14:48:00,147.13,web,transfer,Leeds,1,14,0,0,0,120.90714285714286,0.02127659574468085
TXN000673,CUST0123,MER032,2025-04-02 01:32:00,10.08,mobile,transfer,Manchester,0,1,1,0,0,114.18333333333334,0.05263157894736842
TXN000674,CUST0178,MER028,2025-05-23 20:58:00,19.1,web,online,Leeds,0,20,0,0,1,266.1818181818182,0.046511627906976744
TXN000675,CUST0171,MER021,2025-02-28 00:39:00,42.45,mobile,card_present,Birmingham,0,0,1,0,0,84.1025,0.1282051282051282
TXN000676,CUST0147,MER046,2025-02-08 10:17:00,11.29,mobile,card_present,Manchester,0,10,0,0,0,69.605,0.02702702702702703
TXN000677,CUST0197,MER013,2025-03-18 19:36:00,290.06,web,online,Manchester,0,19,0,0,1,117.46199999999999,0.021739130434782608
TXN000678,CUST0051,MER027,2025-01-10 06:30:00,0.73,mobile,transfer,London,0,6,0,0,0,118.60333333333334,0.02857142857142857
TXN000679,CUST0011,MER036,2025-01-17 21:54:00,79.37,mobile,online,Glasgow,0,21,0,0,1,189.81333333333333,0.08333333333333333
TXN000680,CUST0012,MER007,2025-02-01 09:06:00,15.78,web,online,London,0,9,0,0,1,105.11066666666667,0.07692307692307693
TXN000681,CUST0074,MER022,2025-01-20 13:05:00,44.12,atm,online,Glasgow,0,13,0,0,1,184.47,0.020833333333333332
TXN000682,CUST0008,MER010,2025-04-25 15:32:00,312.54,web,transfer,London,0,15,0,1,0,128.18529411764706,0.02564102564102564
TXN000683,CUST0152,MER039,2025-03-01 19:23:00,21.16,mobile,card_present,Glasgow,0,19,0,0,0,118.27833333333335,0.10526315789473684
TXN000684,CUST0041,MER015,2025-06-15 02:19:00,405.18,pos,transfer,Leeds,0,2,1,1,0,189.46272727272728,0.043478260869565216
TXN000685,CUST0164,MER015,2025-05-24 05:38:00,27.65,pos,card_present,Manchester,0,5,1,0,0,68.10153846153845,0.043478260869565216
TXN000686,CUST0085,MER004,2025-05-31 09:01:00,162.37,web,card_present,Glasgow,0,9,0,0,0,56.27428571428572,0.02564102564102564
TXN000687,CUST0072,MER032,2025-01-15 07:01:00,94.94,pos,card_present,Leeds,0,7,0,0,0,142.43125,0.05263157894736842
TXN000688,CUST0055,MER023,2025-03-03 18:09:00,259.0,mobile,transfer,Birmingham,0,18,0,0,0,135.79888888888888,0.023255813953488372
TXN000689,CUST0137,MER006,2025-01-17 00:11:00,96.89,mobile,online,London,0,0,1,0,1,214.25615384615384,0.025
TXN000690,CUST0047,MER024,2025-02-05 17:54:00,91.77,web,online,Birmingham,0,17,0,0,1,126.41199999999999,0.03225806451612903
TXN000691,CUST0143,MER020,2025-03-05 17:08:00,26.1,mobile,online,Leeds,0,17,0,0,1,102.079375,0.14285714285714285
TXN000692,CUST0176,MER037,2025-03-29 11:55:00,21.82,atm,online,Birmingham,0,11,0,0,1,98.46700000000001,0.06451612903225806
TXN000693,CUST0104,MER020,2025-06-20 14:50:00,297.93,mobile,online,Birmingham,0,14,0,0,1,112.01666666666667,0.14285714285714285
TXN000694,CUST0042,MER012,2025-02-18 08:26:00,47.67,web,transfer,Leeds,0,8,0,0,0,160.70999999999998,0.047619047619047616
TXN000695,CUST0060,MER033,2025-01-05 20:00:00,189.86,web,transfer,Manchester,1,20,0,0,0,263.12777777777774,0.1724137931034483
TXN000696,CUST0198,MER028,2025-04-26 20:44:00,393.84,web,transfer,Glasgow,1,20,0,1,0,120.96900000000001,0.046511627906976744
TXN000697,CUST0012,MER008,2025-04-16 23:12:00,49.65,pos,transfer,London,0,23,1,0,0,105.11066666666667,0.07894736842105263
TXN000698,CUST0130,MER001,2025-05-06 09:13:00,364.54,mobile,transfer,Glasgow,0,9,0,1,0,277.7785714285714,0.0
TXN000699,CUST0007,MER037,2025-01-26 06:48:00,160.7,web,transfer,London,0,6,0,0,0,138.4825,0.06451612903225806
TXN000700,CUST0080,MER022,2025-03-07 06:46:00,109.19,pos,transfer,Glasgow,0,6,0,0,0,234.06428571428572,0.020833333333333332
TXN000701,CUST0131,MER006,2025-02-09 16:14:00,255.33,pos,online,Birmingham,0,16,0,0,1,266.489,0.025
TXN000702,CUST0109,MER021,2025-04-16 06:03:00,18.38,mobile,online,Manchester,1,6,0,0,1,100.64411764705882,0.1282051282051282
TXN000703,CUST0003,MER032,2025-04-02 22:53:00,35.66,mobile,transfer,Birmingham,0,22,1,0,0,141.528,0.05263157894736842
TXN000704,CUST0027,MER035,2025-05-03 00:15:00,75.07,web,card_present,Manchester,0,0,1,0,0,153.17857142857142,0.05
TXN000705,CUST0114,MER015,2025-03-04 17:27:00,30.89,pos,transfer,Leeds,0,17,0,0,0,180.2175,0.043478260869565216
TXN000706,CUST0107,MER005,2025-04-02 06:10:00,163.46,web,transfer,London,0,6,0,0,0,126.03099999999999,0.02631578947368421
TXN000707,CUST0040,MER046,2025-05-21 15:03:00,301.91,pos,online,London,0,15,0,0,1,100.34400000000001,0.02702702702702703
TXN000708,CUST0161,MER050,2025-04-10 12:46:00,66.15,pos,card_present,Leeds,0,12,0,0,0,137.208,0.09090909090909091
TXN000709,CUST0129,MER048,2025-05-08 00:52:00,50.25,pos,online,Glasgow,0,0,1,0,1,123.49555555555555,0.0
TXN000710,CUST0008,MER006,2025-01-08 21:04:00,391.01,mobile,online,Leeds,0,21,0,1,1,128.18529411764706,0.025
TXN000711,CUST0101,MER025,2025-04-03 05:42:00,70.62,pos,card_present,Leeds,0,5,1,0,0,230.46470588235294,0.05128205128205128
TXN000712,CUST0160,MER046,2025-05-10 01:08:00,80.58,pos,online,Manchester,0,1,1,0,1,102.38818181818182,0.02702702702702703
TXN000713,CUST0124,MER040,2025-02-17 04:37:00,52.0,pos,transfer,Leeds,0,4,1,0,0,140.82533333333333,0.08333333333333333
TXN000714,CUST0176,MER029,2025-03-15 05:03:00,288.35,atm,transfer,London,0,5,1,0,0,98.46700000000001,0.09523809523809523
TXN000715,CUST0107,MER007,2025-02-10 07:33:00,100.99,mobile,transfer,Birmingham,0,7,0,0,0,126.03099999999999,0.07692307692307693
TXN000716,CUST0101,MER040,2025-05-21 05:27:00,172.35,atm,transfer,Manchester,0,5,1,0,0,230.46470588235294,0.08333333333333333
TXN000717,CUST0004,MER013,2025-04-13 01:28:00,200.43,mobile,transfer,Manchester,0,1,1,0,0,147.34470588235294,0.021739130434782608
TXN000718,CUST0198,MER038,2025-05-10 17:53:00,50.2,web,online,Glasgow,0,17,0,0,1,120.96900000000001,0.025
TXN000719,CUST0110,MER018,2025-05-15 11:04:00,68.23,atm,online,Birmingham,0,11,0,0,1,109.78625,0.09090909090909091
TXN000720,CUST0019,MER002,2025-06-24 09:47:00,226.44,web,transfer,Manchester,0,9,0,0,0,124.64090909090909,0.07142857142857142
TXN000721,CUST0032,MER008,2025-02-23 18:54:00,54.17,pos,transfer,Leeds,0,18,0,0,0,216.07399999999998,0.07894736842105263
TXN000722,CUST0137,MER011,2025-06-28 21:14:00,594.74,web,transfer,Manchester,1,21,0,1,0,214.25615384615384,0.125
TXN000723,CUST0012,MER033,2025-06-23 10:33:00,339.61,web,card_present,Manchester,0,10,0,1,0,105.11066666666667,0.1724137931034483
TXN000724,CUST0139,MER038,2025-03-04 22:00:00,117.13,web,online,Manchester,0,22,1,0,1,122.54923076923077,0.025
TXN000725,CUST0046,MER048,2025-03-27 05:32:00,162.4,web,online,Glasgow,0,5,1,0,1,200.3553846153846,0.0
TXN000726,CUST0119,MER027,2025-06-18 21:45:00,196.23,mobile,online,Manchester,0,21,0,0,1,131.91,0.02857142857142857
TXN000727,CUST0016,MER020,2025-06-26 09:18:00,223.75,atm,online,Manchester,0,9,0,0,1,116.08625,0.14285714285714285
TXN000728,CUST0129,MER012,2025-04-21 10:07:00,60.31,mobile,online,Glasgow,0,10,0,0,1,123.49555555555555,0.047619047619047616
TXN000729,CUST0063,MER043,2025-01-27 03:21:00,6.31,mobile,card_present,Birmingham,0,3,1,0,0,129.89875,0.023255813953488372
TXN000730,CUST0109,MER031,2025-01-21 15:11:00,61.67,mobile,transfer,London,0,15,0,0,0,100.64411764705882,0.0
TXN000731,CUST0119,MER027,2025-02-18 20:22:00,134.41,web,transfer,Glasgow,0,20,0,0,0,131.91,0.02857142857142857
TXN000732,CUST0021,MER032,2025-03-16 05:36:00,71.82,mobile,card_present,Glasgow,0,5,1,0,0,124.58388888888891,0.05263157894736842
TXN000733,CUST0158,MER010,2025-04-10 11:34:00,165.86,atm,transfer,Manchester,0,11,0,0,0,216.6975,0.02564102564102564
TXN000734,CUST0013,MER003,2025-03-02 23:53:00,52.99,mobile,transfer,Manchester,0,23,1,0,0,86.2725,0.05
TXN000735,CUST0162,MER045,2025-02-09 01:56:00,120.86,pos,transfer,London,0,1,1,0,0,272.0914285714286,0.02127659574468085
TXN000736,CUST0004,MER027,2025-01-14 13:41:00,24.76,web,card_present,Manchester,0,13,0,0,0,147.34470588235294,0.02857142857142857
TXN000737,CUST0156,MER035,2025-03-07 14:17:00,166.05,pos,card_present,Leeds,0,14,0,0,0,104.49266666666668,0.05
TXN000738,CUST0102,MER031,2025-05-29 04:22:00,94.68,atm,transfer,Manchester,0,4,1,0,0,54.483000000000004,0.0
TXN000739,CUST0059,MER015,2025-02-01 02:53:00,27.39,atm,transfer,Manchester,0,2,1,0,0,160.1390909090909,0.043478260869565216
TXN000740,CUST0128,MER016,2025-04-27 20:30:00,41.42,atm,transfer,Leeds,0,20,0,0,0,266.4281818181818,0.08888888888888889
TXN000741,CUST0027,MER013,2025-04-08 03:32:00,165.69,atm,online,London,0,3,1,0,1,153.17857142857142,0.021739130434782608
TXN000742,CUST0069,MER049,2025-01-17 17:10:00,79.07,mobile,online,Leeds,0,17,0,0,1,161.02846153846153,0.06521739130434782
TXN000743,CUST0025,MER035,2025-05-20 11:20:00,29.21,web,online,Glasgow,0,11,0,0,1,68.02230769230769,0.05
TXN000744,CUST0131,MER011,2025-04-09 17:54:00,1393.87,mobile,transfer,Leeds,1,17,0,1,0,266.489,0.125
TXN000745,CUST0097,MER021,2025-02-25 22:39:00,150.68,pos,transfer,Birmingham,0,22,1,0,0,123.08833333333332,0.1282051282051282
TXN000746,CUST0196,MER011,2025-05-23 02:15:00,377.96,atm,card_present,Glasgow,0,2,1,1,0,122.74083333333333,0.125
TXN000747,CUST0025,MER030,2025-05-29 23:13:00,66.85,web,card_present,Manchester,0,23,1,0,0,68.02230769230769,0.05555555555555555
TXN000748,CUST0148,MER048,2025-01-30 00:26:00,77.35,pos,card_present,Glasgow,0,0,1,0,0,120.38600000000001,0.0
TXN000749,CUST0162,MER035,2025-06-06 22:46:00,273.88,pos,transfer,London,0,22,1,0,0,272.0914285714286,0.05
TXN000750,CUST0154,MER022,2025-06-10 07:56:00,89.35,pos,online,London,0,7,0,0,1,122.31846153846155,0.020833333333333332
TXN000751,CUST0126,MER038,2025-04-06 16:49:00,147.42,mobile,transfer,Leeds,0,16,0,0,0,151.95,0.025
TXN000752,CUST0133,MER031,2025-01-26 01:02:00,34.87,atm,transfer,Glasgow,0,1,1,0,0,241.75625,0.0
TXN000753,CUST0189,MER014,2025-05-09 16:29:00,71.03,mobile,card_present,Manchester,0,16,0,0,0,152.33777777777777,0.08333333333333333
TXN000754,CUST0009,MER024,2025-02-05 19:31:00,15.81,pos,card_present,London,0,19,0,0,0,98.062,0.03225806451612903
TXN000755,CUST0116,MER050,2025-01-18 17:10:00,27.68,mobile,card_present,Manchester,0,17,0,0,0,100.4475,0.09090909090909091
TXN000756,CUST0178,MER049,2025-01-14 11:46:00,0.11,mobile,online,Birmingham,0,11,0,0,1,266.1818181818182,0.06521739130434782
TXN000757,CUST0134,MER032,2025-01-26 21:05:00,4.81,mobile,online,London,0,21,0,0,1,93.08500000000001,0.05263157894736842
TXN000758,CUST0060,MER036,2025-04-14 10:02:00,1544.08,mobile,transfer,Leeds,1,10,0,1,0,263.12777777777774,0.08333333333333333
TXN000759,CUST0172,MER032,2025-06-23 03:21:00,33.3,pos,transfer,Birmingham,0,3,1,0,0,209.47000000000003,0.05263157894736842
TXN000760,CUST0121,MER015,2025-02-15 22:30:00,130.63,pos,card_present,Glasgow,0,22,1,0,0,101.1775,0.043478260869565216
TXN000761,CUST0139,MER043,2025-03-02 15:12:00,219.24,atm,transfer,Manchester,0,15,0,0,0,122.54923076923077,0.023255813953488372
TXN000762,CUST0194,MER035,2025-03-04 05:33:00,96.0,mobile,online,London,0,5,1,0,1,165.37800000000001,0.05
TXN000763,CUST0175,MER003,2025-02-22 00:30:00,19.95,mobile,card_present,Birmingham,0,0,1,0,0,242.2793333333333,0.05
TXN000764,CUST0108,MER016,2025-02-06 08:55:00,156.29,web,online,Birmingham,0,8,0,0,1,119.61785714285715,0.08888888888888889
TXN000765,CUST0108,MER005,2025-03-26 14:26:00,110.03,web,card_present,London,0,14,0,0,0,119.61785714285715,0.02631578947368421
TXN000766,CUST0131,MER021,2025-01-25 14:35:00,436.93,web,transfer,Glasgow,1,14,0,1,0,266.489,0.1282051282051282
TXN000767,CUST0076,MER010,2025-03-08 23:23:00,176.23,atm,transfer,Glasgow,0,23,1,0,0,126.01454545454546,0.02564102564102564
TXN000768,CUST0030,MER019,2025-05-11 16:44:00,2023.44,web,transfer,Leeds,1,16,0,1,0,388.4463636363636,0.10869565217391304
TXN000769,CUST0021,MER025,2025-05-26 20:17:00,102.27,web,online,Glasgow,0,20,0,0,1,124.58388888888891,0.05128205128205128
TXN000770,CUST0156,MER004,2025-05-29 00:02:00,50.16,pos,transfer,Leeds,0,0,1,0,0,104.49266666666668,0.02564102564102564
TXN000771,CUST0190,MER029,2025-06-07 06:34:00,125.45,pos,transfer,Birmingham,0,6,0,0,0,120.43700000000001,0.09523809523809523
TXN000772,CUST0161,MER019,2025-04-04 02:15:00,26.1,web,online,London,1,2,1,0,1,137.208,0.10869565217391304
TXN000773,CUST0163,MER043,2025-06-08 13:13:00,273.23,atm,card_present,Glasgow,0,13,0,0,0,148.73923076923077,0.023255813953488372
TXN000774,CUST0180,MER002,2025-04-16 08:54:00,15.26,atm,transfer,Leeds,0,8,0,0,0,115.43714285714285,0.07142857142857142
TXN000775,CUST0034,MER010,2025-01-17 07:50:00,47.67,atm,online,Birmingham,0,7,0,0,1,79.123,0.02564102564102564
TXN000776,CUST0041,MER043,2025-05-26 07:39:00,202.97,atm,card_present,Glasgow,0,7,0,0,0,189.46272727272728,0.023255813953488372
TXN000777,CUST0051,MER025,2025-04-30 11:50:00,109.15,web,card_present,Manchester,0,11,0,0,0,118.60333333333334,0.05128205128205128
TXN000778,CUST0175,MER020,2025-05-11 11:58:00,161.41,web,transfer,Birmingham,1,11,0,0,0,242.2793333333333,0.14285714285714285
TXN000779,CUST0082,MER048,2025-03-07 07:51:00,76.97,mobile,card_present,Glasgow,0,7,0,0,0,106.00928571428572,0.0
TXN000780,CUST0058,MER019,2025-01-05 14:40:00,231.35,mobile,online,Birmingham,0,14,0,0,1,149.599,0.10869565217391304
TXN000781,CUST0075,MER023,2025-01-31 22:27:00,49.86,web,online,London,0,22,1,0,1,86.3925,0.023255813953488372
TXN000782,CUST0185,MER024,2025-02-07 22:20:00,244.5,mobile,card_present,London,0,22,1,0,0,524.2266666666667,0.03225806451612903
TXN000783,CUST0023,MER011,2025-04-12 15:49:00,11.07,web,transfer,London,0,15,0,0,0,111.78800000000001,0.125
TXN000784,CUST0176,MER046,2025-03-22 06:48:00,179.96,web,transfer,Manchester,0,6,0,0,0,98.46700000000001,0.02702702702702703
TXN000785,CUST0128,MER034,2025-01-06 06:04:00,225.71,web,card_present,London,0,6,0,0,0,266.4281818181818,0.09375
TXN000786,CUST0150,MER028,2025-04-21 00:17:00,24.08,mobile,online,Manchester,0,0,1,0,1,192.29142857142855,0.046511627906976744
TXN000787,CUST0017,MER005,2025-03-21 01:04:00,67.53,pos,card_present,London,0,1,1,0,0,136.466,0.02631578947368421
TXN000788,CUST0069,MER005,2025-06-06 10:55:00,21.71,mobile,transfer,Birmingham,0,10,0,0,0,161.02846153846153,0.02631578947368421
TXN000789,CUST0108,MER021,2025-06-26 16:44:00,147.15,mobile,transfer,Glasgow,0,16,0,0,0,119.61785714285715,0.1282051282051282
TXN000790,CUST0139,MER012,2025-02-25 01:13:00,91.98,atm,card_present,Glasgow,0,1,1,0,0,122.54923076923077,0.047619047619047616
